model,exposure_spec,outcome,year,rel_year,term,coef,se,ci_low,ci_high,pval_crv1,pval_wbt,pre_period,reference_year,n_obs,n_clusters,pretrend_wald_stat,pretrend_wald_p,lead_mean,lead_max_abs,post_mean,post_max_abs,lead_to_post_ratio,region_trends,expected_pre_years,estimated_pre_years,n_pretrend_terms_expected,n_pretrend_terms_estimated
alternative_exposure_event_study,exposure_exp_hybrid,poverty,2021,2,year::2021:_exposure,0.005753560123202104,0.006403641477847908,-0.007821553380000701,0.01932867362640491,0.38225064875674253,,False,2019,171933,17,2.1110909779322835,0.3480025439733478,0.002350990364142889,0.004242171399512321,0.004755278484233719,0.005871853571502449,0.7224586491905424,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty,2022,3,year::2022:_exposure,0.004441860299945282,0.005279248804020435,-0.0067496472156051085,0.015633367815495673,0.41253350030794245,,False,2019,171933,17,2.1110909779322835,0.3480025439733478,0.002350990364142889,0.004242171399512321,0.004755278484233719,0.005871853571502449,0.7224586491905424,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty,2023,4,year::2023:_exposure,0.005871853571502449,0.005911037229236462,-0.006658985574650049,0.018402692717654948,0.3353156078835746,,False,2019,171933,17,2.1110909779322835,0.3480025439733478,0.002350990364142889,0.004242171399512321,0.004755278484233719,0.005871853571502449,0.7224586491905424,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty,2024,5,year::2024:_exposure,0.0035343874661705184,0.0060803872517866545,-0.009355457690209372,0.016424232622550407,0.5691529657596204,,False,2019,171933,17,2.1110909779322835,0.3480025439733478,0.002350990364142889,0.004242171399512321,0.004755278484233719,0.005871853571502449,0.7224586491905424,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty,2025,6,year::2025:_exposure,0.004174730960348243,0.005890411422678145,-0.008312383429180566,0.016661845349877052,0.4886886075748691,,False,2019,171933,17,2.1110909779322835,0.3480025439733478,0.002350990364142889,0.004242171399512321,0.004755278484233719,0.005871853571502449,0.7224586491905424,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,matdep,2017,-2,year::2017:_exposure,0.004219781086912927,0.003779325895214157,-0.003792031905835677,0.012231594079661531,0.2806773162767835,,True,2019,171933,17,1.3788236973251715,0.5018711584719995,0.0015303889842020937,0.004219781086912927,0.005597261563429487,0.008229289964840196,0.5127758415297098,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,matdep,2018,-1,year::2018:_exposure,-0.0011590031185087397,0.0022232980655991262,-0.005872184469520692,0.0035541782325032127,0.6092989723598374,,True,2019,171933,17,1.3788236973251715,0.5018711584719995,0.0015303889842020937,0.004219781086912927,0.005597261563429487,0.008229289964840196,0.5127758415297098,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,matdep,2019,0,reference,0.0,0.0,0.0,0.0,,,True,2019,171933,17,1.3788236973251715,0.5018711584719995,0.0015303889842020937,0.004219781086912927,0.005597261563429487,0.008229289964840196,0.5127758415297098,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,matdep,2021,2,year::2021:_exposure,0.008229289964840196,0.0036024520249917412,0.0005924328268698646,0.015866147102810528,0.03634507840127621,,False,2019,171933,17,1.3788236973251715,0.5018711584719995,0.0015303889842020937,0.004219781086912927,0.005597261563429487,0.008229289964840196,0.5127758415297098,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,matdep,2022,3,year::2022:_exposure,0.006454322484410514,0.0028808036786687483,0.00034729149998454986,0.012561353468836477,0.039604190908668624,,False,2019,171933,17,1.3788236973251715,0.5018711584719995,0.0015303889842020937,0.004219781086912927,0.005597261563429487,0.008229289964840196,0.5127758415297098,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,matdep,2023,4,year::2023:_exposure,0.006425242283738136,0.0048276450482899165,-0.0038089080368909076,0.01665939260436718,0.20186910205818176,,False,2019,171933,17,1.3788236973251715,0.5018711584719995,0.0015303889842020937,0.004219781086912927,0.005597261563429487,0.008229289964840196,0.5127758415297098,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,matdep,2024,5,year::2024:_exposure,0.004370889600969884,0.003263161258824025,-0.002546703243824666,0.011288482445764435,0.19913670655033067,,False,2019,171933,17,1.3788236973251715,0.5018711584719995,0.0015303889842020937,0.004219781086912927,0.005597261563429487,0.008229289964840196,0.5127758415297098,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,matdep,2025,6,year::2025:_exposure,0.0025065634831887055,0.0032984253057915507,-0.00448578580164429,0.009498912768021702,0.45834995026696124,,False,2019,171933,17,1.3788236973251715,0.5018711584719995,0.0015303889842020937,0.004219781086912927,0.005597261563429487,0.008229289964840196,0.5127758415297098,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty_gap,2017,-2,year::2017:_exposure,0.002626866212736126,0.0023196273914220327,-0.0022905241865582163,0.007544256612030468,0.2741309404902601,,True,2019,171933,17,5.737249141437538,0.05677696559995297,0.0007750957451008744,0.002626866212736126,0.003009432005710515,0.004131304950308453,0.6358441810353404,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty_gap,2018,-1,year::2018:_exposure,-0.001076674722534377,0.0016982914591924584,-0.004676891786498666,0.0025235423414299123,0.5350563207904044,,True,2019,171933,17,5.737249141437538,0.05677696559995297,0.0007750957451008744,0.002626866212736126,0.003009432005710515,0.004131304950308453,0.6358441810353404,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty_gap,2019,0,reference,0.0,0.0,0.0,0.0,,,True,2019,171933,17,5.737249141437538,0.05677696559995297,0.0007750957451008744,0.002626866212736126,0.003009432005710515,0.004131304950308453,0.6358441810353404,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty_gap,2021,2,year::2021:_exposure,0.004131304950308453,0.0029336516577285416,-0.0020877587449795003,0.010350368645596407,0.17819239941868736,,False,2019,171933,17,5.737249141437538,0.05677696559995297,0.0007750957451008744,0.002626866212736126,0.003009432005710515,0.004131304950308453,0.6358441810353404,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty_gap,2022,3,year::2022:_exposure,0.0031588872787091118,0.0021054317107189304,-0.0013044285619924199,0.007622203119410644,0.15299748234972776,,False,2019,171933,17,5.737249141437538,0.05677696559995297,0.0007750957451008744,0.002626866212736126,0.003009432005710515,0.004131304950308453,0.6358441810353404,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty_gap,2023,4,year::2023:_exposure,0.002588255897920578,0.002016361906125216,-0.0016862403920221377,0.006862752187863294,0.21755212943047386,,False,2019,171933,17,5.737249141437538,0.05677696559995297,0.0007750957451008744,0.002626866212736126,0.003009432005710515,0.004131304950308453,0.6358441810353404,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_exp_hybrid,poverty_gap,2024,5,year::2024:_exposure,0.002011359901051861,0.0020567778068809337,-0.002348814271075701,0.0063715340731794225,0.3426704871025703,,False,2019,171933,17,5.737249141437538,0.05677696559995297,0.0007750957451008744,0.002626866212736126,0.003009432005710515,0.004131304950308453,0.6358441810353404,False,"2017,2018","2017,2018",2,2
