model,exposure_spec,exposure_label,outcome,outcome_label,year,rel_year,term,coef,se,ci_low,ci_high,ci_95,pval_crv1,pval_wbt,pretrend_wald_p,pre_period,reference_year,n_obs,n_clusters,coef_rounded,se_rounded,pval_crv1_rounded,pval_wbt_rounded
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty_gap_sq,Squared poverty gap,2021,2,year::2021:_exposure,0.0034778638658987987,0.0021652654724930607,-0.0011122938834600541,0.008068021615257652,"[-0.0011, 0.0081]",0.12778148117701393,,0.21629422524283606,False,2019,171933,17,0.0035,0.0022,0.1278,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty_gap_sq,Squared poverty gap,2022,3,year::2022:_exposure,0.002867892296964124,0.0017496769412272673,-0.0008412571226687959,0.0065770417165970435,"[-0.0008, 0.0066]",0.12070384166464532,,0.21629422524283606,False,2019,171933,17,0.0029,0.0017,0.1207,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty_gap_sq,Squared poverty gap,2023,4,year::2023:_exposure,0.0025311828909383213,0.0018552458469905798,-0.0014017626114552336,0.006464128393331876,"[-0.0014, 0.0065]",0.19134508763122904,,0.21629422524283606,False,2019,171933,17,0.0025,0.0019,0.1913,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty_gap_sq,Squared poverty gap,2024,5,year::2024:_exposure,0.00262009333040832,0.0017257524348701563,-0.0010383384014169073,0.006278525062233547,"[-0.001, 0.0063]",0.14846648169701804,,0.21629422524283606,False,2019,171933,17,0.0026,0.0017,0.1485,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty_gap_sq,Squared poverty gap,2025,6,year::2025:_exposure,0.002492045651957714,0.001703836909573815,-0.001119927241656582,0.00610401854557201,"[-0.0011, 0.0061]",0.1629400940243464,,0.21629422524283606,False,2019,171933,17,0.0025,0.0017,0.1629,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,matdep,Severe material deprivation,2017,-2,year::2017:_exposure,0.004127175333399167,0.0041332041581094376,-0.004737665923360469,0.012992016590158802,"[-0.0047, 0.013]",0.33496385742245716,,0.6071724722194312,True,2019,160509,15,0.0041,0.0041,0.335,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,matdep,Severe material deprivation,2018,-1,year::2018:_exposure,-0.001700357998048211,0.003258314057864642,-0.008688746614411736,0.005288030618315315,"[-0.0087, 0.0053]",0.6099310421176258,,0.6071724722194312,True,2019,160509,15,-0.0017,0.0033,0.6099,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,matdep,Severe material deprivation,2019,0,reference,0.0,0.0,0.0,0.0,"[0.0, 0.0]",,,0.6071724722194312,True,2019,160509,15,0.0,0.0,,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,matdep,Severe material deprivation,2021,2,year::2021:_exposure,0.011026887523023526,0.0031121123541246673,0.004352070374592402,0.01770170467145465,"[0.0044, 0.0177]",0.003244342670788436,,0.6071724722194312,False,2019,160509,15,0.011,0.0031,0.0032,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,matdep,Severe material deprivation,2022,3,year::2022:_exposure,0.010649610427146718,0.0030374854784152323,0.004134852008298086,0.01716436884599535,"[0.0041, 0.0172]",0.003492880754313754,,0.6071724722194312,False,2019,160509,15,0.0106,0.003,0.0035,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,matdep,Severe material deprivation,2023,4,year::2023:_exposure,0.01284637796413496,0.0040296114214328155,0.004203721029964318,0.0214890348983056,"[0.0042, 0.0215]",0.006575679321612293,,0.6071724722194312,False,2019,160509,15,0.0128,0.004,0.0066,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,matdep,Severe material deprivation,2024,5,year::2024:_exposure,0.008030336034356845,0.0032980108191348555,0.0009568063328675141,0.015103865735846175,"[0.001, 0.0151]",0.028869763255978453,,0.6071724722194312,False,2019,160509,15,0.008,0.0033,0.0289,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,matdep,Severe material deprivation,2025,6,year::2025:_exposure,0.008841929264581527,0.003932288352272772,0.00040800955357265037,0.017275848975590404,"[0.0004, 0.0173]",0.041166640298594626,,0.6071724722194312,False,2019,160509,15,0.0088,0.0039,0.0412,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty,At-risk-of-poverty,2017,-2,year::2017:_exposure,0.0045256781557574104,0.0037732304649081747,-0.0035670963158235484,0.01261845262733837,"[-0.0036, 0.0126]",0.25027195963841176,,0.039183187074352754,True,2019,160509,15,0.0045,0.0038,0.2503,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty,At-risk-of-poverty,2018,-1,year::2018:_exposure,0.008245062993844454,0.0032486919847677957,0.0012773116717692164,0.015212814315919691,"[0.0013, 0.0152]",0.023663110136843413,,0.039183187074352754,True,2019,160509,15,0.0082,0.0032,0.0237,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty,At-risk-of-poverty,2019,0,reference,0.0,0.0,0.0,0.0,"[0.0, 0.0]",,,0.039183187074352754,True,2019,160509,15,0.0,0.0,,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty,At-risk-of-poverty,2021,2,year::2021:_exposure,0.006941695385605234,0.006492538512297454,-0.00698341478636401,0.02086680555757448,"[-0.007, 0.0209]",0.3030770906939395,,0.039183187074352754,False,2019,160509,15,0.0069,0.0065,0.3031,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty,At-risk-of-poverty,2022,3,year::2022:_exposure,0.004017878272493383,0.004148387661366309,-0.004879528359927547,0.012915284904914313,"[-0.0049, 0.0129]",0.34921044588249206,,0.039183187074352754,False,2019,160509,15,0.004,0.0041,0.3492,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty,At-risk-of-poverty,2023,4,year::2023:_exposure,0.0069441860780299815,0.00568693585761386,-0.005253078244422645,0.01914145040048261,"[-0.0053, 0.0191]",0.24222290089903042,,0.039183187074352754,False,2019,160509,15,0.0069,0.0057,0.2422,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty,At-risk-of-poverty,2024,5,year::2024:_exposure,0.005895015009938514,0.004949438674013958,-0.00472047517075217,0.016510505190629198,"[-0.0047, 0.0165]",0.2534374609770378,,0.039183187074352754,False,2019,160509,15,0.0059,0.0049,0.2534,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty,At-risk-of-poverty,2025,6,year::2025:_exposure,0.004027759004518554,0.004648070330690497,-0.0059413603652521295,0.013996878374289236,"[-0.0059, 0.014]",0.4007995207421331,,0.039183187074352754,False,2019,160509,15,0.004,0.0046,0.4008,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty_gap,Poverty gap,2017,-2,year::2017:_exposure,0.002841204675248045,0.0018544517066382644,-0.0011361986585361568,0.006818608009032247,"[-0.0011, 0.0068]",0.1477792032280858,,0.29914410146147247,True,2019,160509,15,0.0028,0.0019,0.1478,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty_gap,Poverty gap,2018,-1,year::2018:_exposure,0.00025919409776234767,0.0019589636793885474,-0.003942365123904689,0.0044607533194293844,"[-0.0039, 0.0045]",0.8966204548597325,,0.29914410146147247,True,2019,160509,15,0.0003,0.002,0.8966,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty_gap,Poverty gap,2019,0,reference,0.0,0.0,0.0,0.0,"[0.0, 0.0]",,,0.29914410146147247,True,2019,160509,15,0.0,0.0,,
alternative_exposure_event_study,exposure_composite_sim,Composite simulated,poverty_gap,Poverty gap,2021,2,year::2021:_exposure,0.004597112296180118,0.0028838623798782877,-0.00158815734596979,0.010782381938330025,"[-0.0016, 0.0108]",0.1332377762753314,,0.29914410146147247,False,2019,160509,15,0.0046,0.0029,0.1332,
